epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.11729999631643295,0.0010000000474974513,4.465654373168945,0.22390000522136688,3.312281847000122
1,0.23265999555587769,0.0010000000474974513,3.304680585861206,0.31049999594688416,2.8044118881225586
2,0.31435999274253845,0.0010000000474974513,2.795203685760498,0.3264999985694885,2.8142144680023193
3,0.3603000044822693,0.0010000000474974513,2.5717883110046387,0.4016999900341034,2.3532814979553223
4,0.3955000042915344,0.0010000000474974513,2.4150288105010986,0.4309000074863434,2.288239002227783
5,0.4194599986076355,0.0010000000474974513,2.305685043334961,0.4690999984741211,2.1037614345550537
6,0.44266000390052795,0.0010000000474974513,2.219313621520996,0.47620001435279846,2.0871541500091553
7,0.45758000016212463,0.0010000000474974513,2.155198574066162,0.4526999890804291,2.2086689472198486
8,0.4722200036048889,0.0010000000474974513,2.093017816543579,0.490200012922287,2.0658223628997803
9,0.48532000184059143,0.0010000000474974513,2.0518200397491455,0.4480000138282776,2.3281800746917725
10,0.49720001220703125,0.0010000000474974513,2.009366750717163,0.5164999961853027,1.976289987564087
11,0.5069400072097778,0.0010000000474974513,1.977344274520874,0.5230000019073486,1.9585102796554565
12,0.5138199925422668,0.0010000000474974513,1.9456707239151,0.526199996471405,1.953695297241211
13,0.5228400230407715,0.0010000000474974513,1.9225480556488037,0.5508999824523926,1.8363425731658936
14,0.5302600264549255,0.0010000000474974513,1.8994152545928955,0.5390999913215637,1.9114527702331543
15,0.5357400178909302,0.0010000000474974513,1.8746086359024048,0.5471000075340271,1.844562292098999
16,0.5409600138664246,0.0010000000474974513,1.8514307737350464,0.5479000210762024,1.8654307126998901
17,0.5431399941444397,0.0010000000474974513,1.8453818559646606,0.5626999735832214,1.8005691766738892
18,0.5496399998664856,0.0010000000474974513,1.8222589492797852,0.5550000071525574,1.853588342666626
19,0.5512400269508362,0.0010000000474974513,1.8141242265701294,0.554099977016449,1.8513591289520264
20,0.5551400184631348,0.0010000000474974513,1.7971066236495972,0.5712000131607056,1.776483178138733
21,0.5607600212097168,0.0010000000474974513,1.794378638267517,0.5820000171661377,1.7465755939483643
22,0.5664799809455872,0.0010000000474974513,1.7729345560073853,0.5559999942779541,1.8590587377548218
23,0.5665199756622314,0.0010000000474974513,1.7660399675369263,0.5690000057220459,1.765213131904602
24,0.5702999830245972,0.0010000000474974513,1.7556184530258179,0.5638999938964844,1.825420618057251
25,0.5735999941825867,0.0010000000474974513,1.7452565431594849,0.5825999975204468,1.7396899461746216
26,0.5764200091362,0.0010000000474974513,1.7382508516311646,0.5676000118255615,1.8082528114318848
27,0.579039990901947,0.0010000000474974513,1.7320442199707031,0.5662000179290771,1.8365838527679443
28,0.5799000263214111,0.0010000000474974513,1.7280247211456299,0.5767999887466431,1.774963617324829
29,0.5845800042152405,0.0010000000474974513,1.7111042737960815,0.5809000134468079,1.7780406475067139
30,0.5832800269126892,0.0010000000474974513,1.709226369857788,0.5752000212669373,1.7905195951461792
31,0.5885599851608276,0.0010000000474974513,1.6971142292022705,0.5669000148773193,1.8416229486465454
32,0.5858399868011475,0.0010000000474974513,1.6990360021591187,0.5672000050544739,1.841657280921936
33,0.5893399715423584,0.0010000000474974513,1.6945996284484863,0.5924000144004822,1.7561546564102173
34,0.5923200249671936,0.0010000000474974513,1.689030408859253,0.5843999981880188,1.7469100952148438
35,0.5935999751091003,0.0010000000474974513,1.6772167682647705,0.5824000239372253,1.782167673110962
36,0.5952799916267395,0.0010000000474974513,1.671489953994751,0.5892000198364258,1.7647905349731445
37,0.5982000231742859,0.0010000000474974513,1.6703516244888306,0.5742999911308289,1.803497314453125
38,0.5996999740600586,0.0010000000474974513,1.6593334674835205,0.5824999809265137,1.7946927547454834
39,0.5979599952697754,0.0010000000474974513,1.6651352643966675,0.5684999823570251,1.851110816001892
40,0.6007000207901001,0.0010000000474974513,1.657863736152649,0.5871999859809875,1.7425262928009033
41,0.6030600070953369,0.0010000000474974513,1.6446471214294434,0.5922999978065491,1.7670356035232544
42,0.6032199859619141,0.0010000000474974513,1.648180365562439,0.5992000102996826,1.7070540189743042
43,0.6044999957084656,0.0010000000474974513,1.6435712575912476,0.5803999900817871,1.8007783889770508
44,0.6071799993515015,0.0010000000474974513,1.6410853862762451,0.5976999998092651,1.7174562215805054
45,0.6055799722671509,0.0010000000474974513,1.6328679323196411,0.5940999984741211,1.7121847867965698
46,0.6084799766540527,0.0010000000474974513,1.6331675052642822,0.6025999784469604,1.690426230430603
47,0.6055799722671509,0.0010000000474974513,1.6303197145462036,0.5817999839782715,1.794097900390625
48,0.608780026435852,0.0010000000474974513,1.6206978559494019,0.5945000052452087,1.7261006832122803
49,0.6099399924278259,0.0010000000474974513,1.6218881607055664,0.5843999981880188,1.7761391401290894
50,0.6148200035095215,0.0010000000474974513,1.6147091388702393,0.5794000029563904,1.8062303066253662
51,0.6120799779891968,0.0010000000474974513,1.6162879467010498,0.5976999998092651,1.7368603944778442
